Date,Year,Month,Day,Location,Platform,Photographer,Encounter #,File #,# fins,Fin#,Q (0:lowest to 2:best),ID,Catalogue,Cert. (yes or no),Angle (0 to 360°),Fin exposure (0 to 2) ,Back exposure (0 to 2),Distinctiveness dorsal fin,Distinctiveness scars,Re-identifyable,Juvenile/ calf,Juvenile/ calf on the side,Notes
23.07.23,2023,7,23,Andenes,Whale Safari,Jan Hendrych,1,IMG_4964,1,1,1,GG011,YES,YES,180,2,1,0,2,YES,NO,YES,NA
23.07.23,2023,7,23,Andenes,Whale Safari,Jan Hendrych,1,IMG_4466,1,1,1,GG011,YES,YES,120,2,2,0,1,NO,NO,YES,NA
23.07.23,2023,7,23,Andenes,Whale Safari,Jan Hendrych,1,IMG_4830,1,1,1,GG020,YES,YES,150,2,1,0,2,YES,NO,YES,NA
23.07.23,2023,7,23,Andenes,Whale Safari,Jan Hendrych,1,IMG_4828,2,1,1,GG020,YES,YES,150,2,1,0,2,YES,NO,YES,NA
23.07.23,2023,7,23,Andenes,Whale Safari,Jan Hendrych,1,IMG_4928,2,1,1,GG026,YES,YES,180,2,1,0,1,YES,NO,NO,NA
23.07.23,2023,7,23,Andenes,Whale Safari,Jan Hendrych,1,IMG_4918,2,1,1,GG026,YES,YES,180,2,1,0,1,YES,NO,NO,NA
23.07.23,2023,7,23,Andenes,Whale Safari,Jan Hendrych,1,IMG_4590,2,1,1,GG060,YES,YES,165,2,1,2,0,YES,NO,YES,NA
23.07.23,2023,7,23,Andenes,Whale Safari,Jan Hendrych,1,IMG_5013,4,4,1,GG060,YES,YES,180,2,2,1,1,NO,NO,YES,NA
23.07.23,2023,7,23,Andenes,Whale Safari,Jan Hendrych,1,IMG_5076,2,2,1,GG033,YES,YES,180,2,1,0,1,NO,NO,YES,drone images matched sides
23.07.23,2023,7,23,Andenes,Whale Safari,Jan Hendrych,1,IMG_4835,1,1,1,GG033,YES,YES,120,2,2,0,1,YES,NO,YES,drone images matched sides
23.07.23,2023,7,23,Andenes,Whale Safari,Jan Hendrych,1,IMG_4926,6,6,1,GG042,YES,YES,180,2,1,0,2,YES,NO,NO,NA
23.07.23,2023,7,23,Andenes,Whale Safari,Jan Hendrych,1,IMG_5040,2,1,1,GG042,YES,YES,180,2,2,0,2,YES,NO,NO,NA
23.07.23,2023,7,23,Andenes,Whale Safari,Jan Hendrych,1,IMG_4769,1,1,1,GG044,YES,YES,180,2,1,2,0,YES,NO,NO,NA
23.07.23,2023,7,23,Andenes,Whale Safari,Jan Hendrych,1,IMG_4928,2,2,1,GG007,YES,YES,180,2,1,0,1,NO,NO,YES,NA
23.07.23,2023,7,23,Andenes,Whale Safari,Jan Hendrych,1,IMG_4789,1,1,1,GG007,YES,YES,135,2,1,0,1,NO,NO,YES,NA
23.07.23,2023,7,23,Andenes,Whale Safari,Jan Hendrych,1,IMG_5045,5,2,1,GG066,YES,NO,0,2,1,2,1,NO,NO,YES,NA
23.07.23,2023,7,23,Andenes,Whale Safari,Jan Hendrych,1,IMG_4522,2,2,1,GG011,YES,YES,30,2,2,0,2,YES,NO,YES,Was GGx045 before matching sides
23.07.23,2023,7,23,Andenes,Whale Safari,Jan Hendrych,1,IMG_4525,1,1,0,GG148,NO,NO,45,2,2,0,1,NO,NO,NO,Was GG_t048
23.07.23,2023,7,23,Andenes,Whale Safari,Jan Hendrych,1,IMG_4713,1,1,1,GG033,YES,YES,30,2,1,0,1,YES,NO,YES,drone images matched sides
23.07.23,2023,7,23,Andenes,Whale Safari,Jan Hendrych,1,IMG_4744,1,1,1,GG042,YES,YES,45,2,1,0,1,NO,NO,NO,Was GGx053 before matching sides
23.07.23,2023,7,23,Andenes,Whale Safari,Claudia ?,2,20230723_1315_1,1,1,1,GG042,YES,YES,180,2,1,0,2,YES,NO,NO,NA
23.07.23,2023,7,23,Andenes,Whale Safari,Claudia ?,2,20230723_1315_2,1,1,1,GG044,YES,YES,150,2,2,1,1,NO,NO,NO,NA
23.07.23,2023,7,23,Andenes,Whale Safari,Claudia ?,2,20230723_1315_3,1,1,1,GG033,YES,YES,150,2,2,0,2,YES,NO,NO,drone images matched sides
23.07.23,2023,7,23,Andenes,Whale Safari,Claudia ?,2,20230723_1315_4,1,1,1,GG050,YES,YES,345,2,2,1,0,NO,NO,NO,NA
23.07.23,2023,7,23,Andenes,Whale2Sea,Zoë Morange,3,_DSC8274,4,1,1,GG060,YES,YES,150,1,2,1,1,NO,NO,YES,NA
23.07.23,2023,7,23,Andenes,Whale2Sea,Zoë Morange,3,_DSC8279,3,2,1,GG066,YES,YES,165,2,2,2,1,YES,NO,YES,NA
23.07.23,2023,7,23,Andenes,Whale2Sea,Zoë Morange,3,_DSC8265,1,1,1,GG020,YES,YES,165,0,0,0,2,NO,NO,NO,NA
23.07.23,2023,7,23,Andenes,Whale2Sea,Zoë Morange,3,_DSC8290,2,1,1,GG026,YES,YES,165,1,1,0,1,YES,NO,YES,NA
23.07.23,2023,7,23,Andenes,Whale2Sea,Zoë Morange,3,_DSC8259,3,1,1,GG033,YES,YES,180,2,1,0,1,NO,NO,YES,drone images matched sides
23.07.23,2023,7,23,Andenes,Whale2Sea,Zoë Morange,3,_DSC8258,3,1,1,GG033,YES,YES,180,2,1,0,0,NO,NO,YES,drone images matched sides
23.07.23,2023,7,23,Andenes,Whale2Sea,Zoë Morange,3,_DSC8256,3,3,1,GG007,YES,YES,180,2,0,0,2,YES,NO,YES,NA
23.07.23,2023,7,23,Andenes,Whale2Sea,Zoë Morange,3,_DSC8274,4,3,1,GG007,YES,YES,180,2,2,0,2,YES,NO,YES,NA
23.07.23,2023,7,23,Andenes,Whale2Sea,Zoë Morange,3,_DSC8344,4,1,1,GG050,YES,YES,30,2,1,0,2,YES,NO,NO,NA
23.07.23,2023,7,23,Andenes,Whale2Sea,Zoë Morange,3,_DSC8348,3,2,1,GG050,YES,YES,30,2,1,1,1,YES,NO,NO,NA
23.07.23,2023,7,23,Andenes,Whale2Sea,Zoë Morange,3,_DSC8299,6,1,1,GG060,YES,YES,0,1,0,1,0,NO,NO,YES,NA
23.07.23,2023,7,23,Andenes,Whale2Sea,Zoë Morange,3,_DSC8329,5,5,1,GG066,YES,YES,30,2,1,2,1,NO,NO,YES,NA
23.07.23,2023,7,23,Andenes,Whale2Sea,Zoë Morange,3,_DSC8329,5,2,1,GG011,YES,YES,15,2,1,0,2,YES,NO,NO,Was GGx045 before matching sides
23.07.23,2023,7,23,Andenes,Whale2Sea,Zoë Morange,3,_DSC8332,5,2,1,GG011,YES,YES,15,2,1,0,2,YES,NO,NO,Was GGx045 before matching sides
23.07.23,2023,7,23,Andenes,Whale2Sea,Zoë Morange,3,_DSC8312,1,1,1,GG148,NO,YES,0,1,0,0,2,NO,NO,YES,Was GG_t048
23.07.23,2023,7,23,Andenes,Whale2Sea,Zoë Morange,3,_DSC8359,3,1,1,GG033,YES,YES,30,2,2,0,1,YES,NO,YES,drone images matched sides
23.07.23,2023,7,23,Andenes,Whale2Sea,Zoë Morange,3,_DSC8299,6,4,1,GG033,YES,YES,45,2,1,0,1,NO,NO,YES,drone images matched sides
23.07.23,2023,7,23,Andenes,Whale2Sea,Zoë Morange,3,_DSC8348,3,1,1,GG042,YES,YES,0,2,1,0,2,YES,NO,NO,Was GGx053 before matching sides
23.07.23,2023,7,23,Andenes,Whale2Sea,Zoë Morange,3,_DSC8335,3,2,1,GG_t049,NO,YES,0,2,1,0,1,NO,NO,YES,NA
23.07.23,2023,7,23,Stø,Arctic Whale Tours,Hannaleena Väisänen,4,Z62_7831,4,1,1,GG033,YES,NO,150,2,2,0,1,NO,NO,NO,drone images matched sides
23.07.23,2023,7,23,Stø,Arctic Whale Tours,Hannaleena Väisänen,4,Z62_7831,4,2,1,GG011,YES,NO,150,2,1,0,1,NO,NO,NO,NA
23.07.23,2023,7,23,Stø,Arctic Whale Tours,Hannaleena Väisänen,4,Z62_7832,3,2,1,GG042,YES,YES,150,2,2,0,2,NO,NO,NO,NA
23.07.23,2023,7,23,Stø,Arctic Whale Tours,Hannaleena Väisänen,4,Z62_7834,4,3,1,GG020,YES,NO,150,2,1,0,1,NO,NO,YES,NA
23.07.23,2023,7,23,Andenes,Whale Safari,NA,5,DSC_1879,1,1,1,GG050,YES,YES,135,2,2,0,1,NO,NO,NO,NA
23.07.23,2023,7,23,Andenes,Whale Safari,NA,5,DSC_1881,6,4,1,GG060,YES,YES,165,2,2,1,1,NO,NO,YES,NA
23.07.23,2023,7,23,Andenes,Whale Safari,NA,5,DSC_1881,6,3,1,GG066,YES,YES,150,2,1,1,1,NO,NO,NO,NA
23.07.23,2023,7,23,Andenes,Whale Safari,NA,5,DSC_1897,3,3,1,GG011,YES,YES,150,2,1,0,2,YES,NO,YES,NA
23.07.23,2023,7,23,Andenes,Whale Safari,NA,5,DSC_1870,2,1,1,GG020,YES,YES,150,2,1,0,2,YES,NO,NO,NA
23.07.23,2023,7,23,Andenes,Whale Safari,NA,5,DSC_1897,3,1,1,GG007,YES,YES,150,1,0,0,2,NO,NO,NO,NA
23.07.23,2023,7,23,Bleik,Green Gold of Norway,Krisztina Balotay,6,DSC_8314,1,1,1,GG050,YES,YES,165,2,1,1,1,NO,NO,NO,NA
23.07.23,2023,7,23,Bleik,Green Gold of Norway,Krisztina Balotay,6,DSC_8312,1,1,1,GG050,YES,YES,165,2,1,1,1,NO,NO,NO,NA
23.07.23,2023,7,23,Bleik,Green Gold of Norway,Krisztina Balotay,6,DSC_8318,4,1,1,GG060,YES,YES,165,2,1,2,1,YES,NO,YES,NA
23.07.23,2023,7,23,Bleik,Green Gold of Norway,Krisztina Balotay,6,DSC_8299,1,1,1,GG060,YES,YES,165,2,1,2,2,YES,NO,YES,NA
23.07.23,2023,7,23,Bleik,Green Gold of Norway,Krisztina Balotay,6,DSC_8278,3,1,1,GG066,YES,YES,180,2,1,2,0,NO,NO,YES,NA
23.07.23,2023,7,23,Bleik,Green Gold of Norway,Krisztina Balotay,6,DSC_8321,5,5,1,GG066,YES,YES,165,2,2,2,2,YES,NO,YES,NA
23.07.23,2023,7,23,Bleik,Green Gold of Norway,Krisztina Balotay,6,DSC_8283,3,1,1,GG011,YES,YES,180,2,1,0,2,YES,NO,YES,NA
23.07.23,2023,7,23,Bleik,Green Gold of Norway,Krisztina Balotay,6,DSC_8281,2,1,1,GG011,YES,YES,180,2,2,0,2,YES,NO,YES,NA
23.07.23,2023,7,23,Bleik,Green Gold of Norway,Krisztina Balotay,6,DSC_8329,3,3,1,GG020,YES,YES,165,2,1,0,1,NO,NO,NO,NA
23.07.23,2023,7,23,Bleik,Green Gold of Norway,Krisztina Balotay,6,DSC_8308,3,2,1,GG026,YES,YES,180,2,1,0,1,YES,NO,YES,NA
23.07.23,2023,7,23,Bleik,Green Gold of Norway,Krisztina Balotay,6,DSC_8307,3,2,1,GG026,YES,YES,180,2,2,0,1,YES,NO,YES,NA
23.07.23,2023,7,23,Bleik,Green Gold of Norway,Krisztina Balotay,6,DSC_8305,2,2,1,GG042,YES,YES,165,2,1,0,2,YES,NO,NO,NA
23.07.23,2023,7,23,Bleik,Green Gold of Norway,Krisztina Balotay,6,DSC_8303,1,1,1,GG042,YES,YES,165,2,2,0,2,YES,NO,NO,NA
23.07.23,2023,7,23,Bleik,Green Gold of Norway,Krisztina Balotay,6,DSC_8327,2,1,1,GG007,YES,YES,165,2,1,0,2,YES,NO,YES,NA
23.07.23,2023,7,23,Bleik,Green Gold of Norway,Krisztina Balotay,6,DSC_8326,3,2,1,GG007,YES,YES,165,2,1,0,2,NO,NO,YES,NA
23.07.23,2023,7,23,Bleik,Green Gold of Norway,Krisztina Balotay,6,DSC_8357,1,1,1,GG044,YES,YES,0,2,1,0,2,NO,NO,NO,NA
23.07.23,2023,7,23,Bleik,Green Gold of Norway,Krisztina Balotay,6,DSC_8360,2,2,1,GG011,YES,YES,0,2,0,0,2,NO,NO,YES,NA
24.07.23,2023,7,24,Andenes,Whale2Sea,Alexander Eckerle,1,IMG_6927,2,2,1,GG082,YES,YES,165,2,1,2,2,YES,NO,NO,NA
24.07.23,2023,7,24,Andenes,Whale2Sea,Alexander Eckerle,1,IMG_6926,2,2,1,GG082,YES,YES,165,2,1,2,2,YES,NO,NO,NA
24.07.23,2023,7,24,Andenes,Whale2Sea,Alexander Eckerle,1,IMG_6992,1,1,2,GG083,YES,YES,180,2,1,2,2,YES,NO,NO,NA
24.07.23,2023,7,24,Andenes,Whale2Sea,Alexander Eckerle,1,IMG_6989,1,1,2,GG083,YES,YES,150,2,2,2,2,YES,NO,NO,NA
24.07.23,2023,7,24,Andenes,Whale2Sea,Alexander Eckerle,1,IMG_6937,1,1,1,GG084,YES,YES,180,2,1,2,2,YES,NO,NO,NA
24.07.23,2023,7,24,Andenes,Whale2Sea,Alexander Eckerle,1,IMG_6921,1,1,1,GG084,YES,YES,165,2,1,2,2,YES,NO,NO,NA
24.07.23,2023,7,24,Andenes,Whale2Sea,Alexander Eckerle,1,IMG_6945,1,1,2,GG085,YES,YES,180,2,1,2,2,YES,NO,NO,NA
24.07.23,2023,7,24,Andenes,Whale2Sea,Alexander Eckerle,1,IMG_6961,1,1,1,GG085,YES,YES,135,2,2,2,2,YES,NO,NO,NA
24.07.23,2023,7,24,Andenes,Whale2Sea,Alexander Eckerle,1,IMG_6968,1,1,1,GG086,YES,YES,180,2,1,1,2,YES,NO,NO,NA
24.07.23,2023,7,24,Andenes,Whale2Sea,Alexander Eckerle,1,IMG_6872,2,2,1,GG090,YES,YES,135,2,1,0,2,YES,NO,YES,Left side of GG091? (scar behind the dorsal fin -> visible from both sides?)
24.07.23,2023,7,24,Andenes,Whale2Sea,Alexander Eckerle,1,IMG_7002,3,1,1,GG082,YES,YES,345,2,2,2,2,YES,NO,NO,NA
24.07.23,2023,7,24,Andenes,Whale2Sea,Alexander Eckerle,1,IMG_7010,1,1,1,GG082,YES,YES,0,2,1,2,2,YES,NO,NO,NA
24.07.23,2023,7,24,Andenes,Whale2Sea,Alexander Eckerle,1,IMG_6975,1,1,1,GG083,YES,YES,0,2,2,0,1,NO,NO,NO,NA
24.07.23,2023,7,24,Andenes,Whale2Sea,Alexander Eckerle,1,IMG_6998,1,1,1,GG083,YES,YES,0,2,1,1,2,YES,NO,NO,NA
24.07.23,2023,7,24,Andenes,Whale2Sea,Alexander Eckerle,1,IMG_6978,2,2,1,GG084,YES,YES,45,2,1,0,1,NO,NO,NO,NA
24.07.23,2023,7,24,Andenes,Whale2Sea,Alexander Eckerle,1,IMG_6982,1,1,1,GG085,YES,YES,0,2,1,2,2,YES,NO,NO,NA
24.07.23,2023,7,24,Andenes,Whale2Sea,Alexander Eckerle,1,IMG_6850,1,1,1,GG087,YES,YES,45,2,1,0,1,NO,NO,NO,NA
24.07.23,2023,7,24,Andenes,Whale2Sea,Alexander Eckerle,1,IMG_6858,2,1,2,GG053,YES,YES,15,2,1,0,2,YES,NO,YES,NA
24.07.23,2023,7,24,Andenes,Whale2Sea,Alexander Eckerle,1,IMG_7016,1,1,2,GG053,YES,YES,0,2,1,0,2,YES,NO,YES,NA
24.07.23,2023,7,24,Andenes,Whale2Sea,Eve Jourdain,2,6B5A3456,1,1,1,GG019,YES,YES,180,2,1,2,2,YES,NO,YES,Third year in a row with a juvenile on her side; 2021 with foetal folds
24.07.23,2023,7,24,Andenes,Whale2Sea,Eve Jourdain,2,6B5A3363,1,1,1,GG019,YES,YES,150,2,2,2,2,YES,NO,YES,Third year in a row with a juvenile on her side; 2021 with foetal folds
24.07.23,2023,7,24,Andenes,Whale2Sea,Eve Jourdain,2,6B5A3878,2,1,1,GG_j012,NO,YES,180,2,1,0,2,YES,YES,NO,Juvenile of GG089
24.07.23,2023,7,24,Andenes,Whale2Sea,Eve Jourdain,2,6B5A3918,2,1,1,GG_j012,NO,YES,180,2,1,0,2,YES,YES,NO,Juvenile of GG089
24.07.23,2023,7,24,Andenes,Whale2Sea,Eve Jourdain,2,6B5A3731,1,1,1,GG087,YES,YES,165,2,1,0,2,YES,NO,NO,NA
24.07.23,2023,7,24,Andenes,Whale2Sea,Eve Jourdain,2,6B5A3854,1,1,1,GG087,YES,YES,210,2,1,0,2,YES,NO,NO,NA
24.07.23,2023,7,24,Andenes,Whale2Sea,Eve Jourdain,2,6B5A3849,1,1,1,GG089,YES,YES,195,2,1,2,2,YES,NO,YES,NA
24.07.23,2023,7,24,Andenes,Whale2Sea,Eve Jourdain,2,6B5A3776,1,1,1,GG089,YES,YES,150,2,2,1,2,YES,NO,YES,NA
24.07.23,2023,7,24,Andenes,Whale2Sea,Eve Jourdain,2,6B5A3388,1,1,1,GG_j025,NO,YES,165,2,1,0,1,NO,YES,NO,NA
24.07.23,2023,7,24,Andenes,Whale2Sea,Eve Jourdain,2,6B5A3514,2,1,1,GG_j025,NO,YES,195,2,2,0,1,NO,YES,NO,NA
24.07.23,2023,7,24,Andenes,Whale2Sea,Eve Jourdain,2,6B5A3727,1,1,1,GG_j027,NO,YES,165,2,1,0,1,NO,YES,NO,Possibly juvenile of GG087
24.07.23,2023,7,24,Andenes,Whale2Sea,Eve Jourdain,2,6B5A3716,1,1,1,GG_j027,NO,YES,150,2,2,0,1,NO,YES,NO,Possibly juvenile of GG087
24.07.23,2023,7,24,Andenes,Whale2Sea,Eve Jourdain,2,6B5A3486,1,1,1,GG019,YES,YES,30,2,2,2,2,YES,NO,YES,NA
24.07.23,2023,7,24,Andenes,Whale2Sea,Eve Jourdain,2,6B5A3505,1,1,1,GG019,YES,YES,30,2,1,2,2,YES,NO,YES,NA
24.07.23,2023,7,24,Andenes,Whale2Sea,Eve Jourdain,2,6B5A3931,1,1,1,GG087,YES,YES,330,2,1,0,2,YES,NO,NO,NA
24.07.23,2023,7,24,Andenes,Whale2Sea,Eve Jourdain,2,6B5A3933,1,1,1,GG087,YES,YES,345,2,1,1,2,YES,NO,NO,NA
24.07.23,2023,7,24,Andenes,Whale2Sea,Eve Jourdain,2,6B5A3613,1,1,1,GG089,YES,YES,0,2,2,1,2,YES,NO,YES,NA
24.07.23,2023,7,24,Andenes,Whale2Sea,Eve Jourdain,2,6B5A3614,1,1,1,GG089,YES,YES,0,2,1,1,2,YES,NO,YES,NA
